year,state,property_damage
2020,Florida,1.00K
2020,Louisiana,250.00K
2020,Texas,50.00K
2020,Texas,10.00K
2020,Texas,250.00K
2020,Wisconsin,1.00K
2020,Wisconsin,10.00K
2020,Wisconsin,0.50K
2020,North Carolina,25.00K
2020,North Carolina,2.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,Georgia,5.00K
2020,Arkansas,50.00K
2020,Arkansas,200.00K
2020,Oklahoma,10.00K
2020,Kentucky,0.30K
2020,Kentucky,0.30K
2020,Kentucky,0.40K
2020,Massachusetts,1.00K
2020,Massachusetts,10.00K
2020,Massachusetts,6.80K
2020,Pennsylvania,8.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,7.00K
2020,Pennsylvania,1.00K
2020,Missouri,5.00K
2020,Missouri,250.00K
2020,Ohio,10.00K
2020,Ohio,250.00K
2020,Ohio,250.00K
2020,Mississippi,80.00K
2020,Mississippi,3.00K
2020,Iowa,10.00K
2020,Louisiana,500.00K
2020,California,15.00K
2020,Missouri,15.00K
2020,Louisiana,3.00K
2020,Louisiana,3.00K
2020,Louisiana,3.00K
2020,Texas,1.00M
2020,Texas,2.00K
2020,Texas,2.00K
2020,Texas,300.00K
2020,Texas,200.00K
2020,Texas,200.00K
2020,Texas,10.00K
2020,Texas,15.00K
2020,North Carolina,50.00K
2020,Georgia,5.00K
2020,Florida,25.00K
2020,Florida,1.00K
2020,Oklahoma,10.00K
2020,Kentucky,0.20K
2020,Kentucky,11.00K
2020,Kentucky,0.20K
2020,Mississippi,35.00K
2020,Mississippi,2.00K
2020,Mississippi,5.00K
2020,Mississippi,25.00K
2020,Massachusetts,4.00K
2020,Massachusetts,5.50K
2020,Massachusetts,0.70K
2020,Massachusetts,0.50K
2020,Missouri,15.00K
2020,Missouri,5.00K
2020,Missouri,5.00K
2020,Mississippi,1.00K
2020,Mississippi,5.00K
2020,Mississippi,2.00K
2020,Mississippi,2.00K
2020,Mississippi,5.00K
2020,Kentucky,15.00K
2020,Kentucky,25.00K
2020,Kentucky,55.00K
2020,Kentucky,20.00K
2020,Kentucky,5.00K
2020,Kentucky,15.00K
2020,Kentucky,60.00K
2020,Kentucky,5.00K
2020,Kentucky,10.00K
2020,Kentucky,55.00K
2020,Kentucky,55.00K
2020,Kentucky,2.00K
2020,Kentucky,65.00K
2020,Kentucky,2.50K
2020,Kentucky,55.00K
2020,Kentucky,25.00K
2020,Kentucky,2.50K
2020,Indiana,10.00K
2020,Indiana,500.00K
2020,Michigan,50.00K
2020,Michigan,250.00K
2020,Michigan,500.00K
2020,Michigan,250.00K
2020,Missouri,10.00K
2020,Missouri,5.00K
2020,Illinois,1.00K
2020,Mississippi,5.00K
2020,Mississippi,10.00K
2020,Mississippi,1.00K
2020,Mississippi,3.00K
2020,Arkansas,10.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,1.00K
2020,Alabama,0.50K
2020,Alabama,0.50K
2020,Tennessee,1.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,50.00K
2020,North Carolina,10.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,20.00K
2020,Virginia,15.00K
2020,Virginia,1.00K
2020,Virginia,3.00K
2020,Arkansas,50.00K
2020,Arkansas,20.00K
2020,Mississippi,2.00K
2020,Mississippi,20.00K
2020,Mississippi,10.00K
2020,Mississippi,10.00K
2020,Massachusetts,4.00K
2020,Wisconsin,2.00K
2020,Wisconsin,5.00K
2020,Wisconsin,3.00K
2020,Wisconsin,2.00K
2020,Tennessee,3.00K
2020,Tennessee,5.00K
2020,Tennessee,3.00K
2020,Tennessee,10.00K
2020,Mississippi,2.00K
2020,Michigan,500.00K
2020,Michigan,100.00K
2020,Michigan,50.00K
2020,Michigan,10.00K
2020,Mississippi,5.00K
2020,Mississippi,10.00K
2020,Mississippi,3.00K
2020,Mississippi,4.00K
2020,Mississippi,3.00K
2020,Arkansas,400.00K
2020,Mississippi,2.00K
2020,Mississippi,2.00K
2020,Arkansas,5.00K
2020,Missouri,20.00K
2020,Kansas,5.00K
2020,Texas,10.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,20.00K
2020,Ohio,1.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,North Carolina,25.00K
2020,North Carolina,25.00K
2020,North Carolina,10.00K
2020,North Carolina,50.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,5.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,Texas,150.00K
2020,New Jersey,300.00K
2020,New Jersey,10.00K
2020,New Jersey,100.00K
2020,New Jersey,50.00K
2020,New Jersey,50.00K
2020,New Jersey,50.00K
2020,Arkansas,50.00K
2020,Arkansas,5.00K
2020,Arkansas,10.00K
2020,Arkansas,5.00K
2020,Alabama,0.20K
2020,Mississippi,10.00K
2020,Mississippi,2.00K
2020,Mississippi,1.00K
2020,Mississippi,1.00K
2020,Mississippi,1.00K
2020,Mississippi,12.00K
2020,Mississippi,100.00K
2020,Vermont,10.00K
2020,Massachusetts,0.30K
2020,Wisconsin,5.00K
2020,Connecticut,100.00K
2020,Connecticut,200.00K
2020,Tennessee,5.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Wisconsin,5.00K
2020,Michigan,100.00K
2020,Michigan,250.00K
2020,North Carolina,500.00K
2020,New York,2.00K
2020,West Virginia,5.00K
2020,Wisconsin,0.50K
2020,Wisconsin,0.50K
2020,Illinois,2.00K
2020,Missouri,20.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,15.00K
2020,Pennsylvania,5.00K
2020,Ohio,20.00K
2020,Alabama,0.20K
2020,Massachusetts,1.80K
2020,Massachusetts,3.50K
2020,Massachusetts,12.00K
2020,Massachusetts,4.00K
2020,Massachusetts,4.00K
2020,Massachusetts,0.80K
2020,Massachusetts,0.80K
2020,Florida,0.50K
2020,Alabama,0.20K
2020,Alabama,0.50K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,North Carolina,1.50K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,1.50K
2020,North Carolina,100.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,North Carolina,15.00K
2020,Connecticut,200.00K
2020,Connecticut,100.00K
2020,Connecticut,50.00K
2020,New York,100.00K
2020,Arkansas,30.00K
2020,Arkansas,50.00K
2020,Arkansas,50.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Mississippi,5.00K
2020,Idaho,0.50K
2020,Massachusetts,0.50K
2020,Massachusetts,0.80K
2020,Massachusetts,0.80K
2020,Connecticut,200.00K
2020,Connecticut,10.00K
2020,Connecticut,50.00K
2020,New York,200.00K
2020,New York,50.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Tennessee,5.00K
2020,Tennessee,5.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Tennessee,1.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,Mississippi,5.00K
2020,Mississippi,10.00K
2020,Mississippi,1.00K
2020,Mississippi,3.00K
2020,Mississippi,10.00K
2020,Mississippi,2.00K
2020,Mississippi,10.00K
2020,Mississippi,3.00K
2020,Mississippi,10.00K
2020,Mississippi,2.00K
2020,Mississippi,2.00K
2020,Wisconsin,50.00K
2020,Wisconsin,3.00K
2020,Wisconsin,1.00K
2020,Wisconsin,1.00K
2020,Wisconsin,0.10K
2020,Wisconsin,1.00K
2020,Kentucky,10.00K
2020,Kentucky,10.00K
2020,Missouri,10.00K
2020,Missouri,100.00K
2020,Missouri,25.00K
2020,Missouri,10.00K
2020,Missouri,25.00K
2020,Missouri,8.00K
2020,Mississippi,5.00K
2020,Pennsylvania,1.50K
2020,Pennsylvania,5.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,5.00K
2020,Ohio,5.00K
2020,West Virginia,2.00K
2020,Vermont,10.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Massachusetts,3.50K
2020,Massachusetts,2.60K
2020,Massachusetts,3.00K
2020,Massachusetts,0.50K
2020,Massachusetts,2.50K
2020,Alabama,0.50K
2020,North Carolina,10.00K
2020,North Carolina,20.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,20.00K
2020,Texas,2.00K
2020,Texas,10.00K
2020,New York,500.00K
2020,New York,100.00K
2020,New York,50.00K
2020,New York,50.00K
2020,New York,50.00K
2020,Arkansas,50.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Idaho,1.00K
2020,Idaho,0.30K
2020,Idaho,15.00K
2020,Massachusetts,1.30K
2020,Massachusetts,4.00K
2020,New Mexico,0.30K
2020,Tennessee,1.00K
2020,Tennessee,1.00K
2020,Tennessee,10.00K
2020,Tennessee,5.00K
2020,Tennessee,2.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,New Jersey,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Mississippi,2.00K
2020,Mississippi,2.00K
2020,Mississippi,3.00K
2020,Mississippi,100.00K
2020,Mississippi,250.00K
2020,Mississippi,85.00K
2020,Mississippi,35.00K
2020,Mississippi,30.00K
2020,Kentucky,1.00K
2020,Kentucky,1.00K
2020,Mississippi,200.00K
2020,Mississippi,50.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,15.00K
2020,Pennsylvania,15.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Ohio,20.00K
2020,Ohio,10.00K
2020,West Virginia,5.00K
2020,Alabama,5.00K
2020,Alabama,0.20K
2020,Arizona,5.00K
2020,Georgia,20.00K
2020,North Carolina,5.00K
2020,Kansas,5.00K
2020,Kansas,20.00K
2020,North Carolina,2.50K
2020,Texas,10.00K
2020,Texas,10.00K
2020,Texas,5.00K
2020,Texas,2.00K
2020,New York,100.00K
2020,New York,500.00K
2020,Massachusetts,1.00K
2020,Massachusetts,2.00K
2020,Oklahoma,15.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Massachusetts,8.00K
2020,Massachusetts,1.00K
2020,Tennessee,5.00K
2020,Tennessee,5.00K
2020,Tennessee,2.00K
2020,Tennessee,1.00K
2020,Tennessee,5.00K
2020,Tennessee,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,5.00K
2020,New York,5.00K
2020,New York,5.00K
2020,Mississippi,20.00K
2020,Louisiana,8.00K
2020,Mississippi,5.00K
2020,Mississippi,1.00K
2020,Mississippi,5.00K
2020,Mississippi,15.00K
2020,Kentucky,1.00K
2020,Kentucky,1.00K
2020,Kentucky,1.00K
2020,Kentucky,1.00K
2020,Missouri,20.00K
2020,Missouri,25.00K
2020,Missouri,25.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,7.00K
2020,North Carolina,2.00K
2020,North Carolina,3.00K
2020,Illinois,100.00K
2020,Mississippi,45.00K
2020,Minnesota,10.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,10.00K
2020,Ohio,10.00K
2020,Maryland,5.00K
2020,Maryland,5.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,South Carolina,200.00K
2020,South Carolina,100.00K
2020,North Carolina,2.50K
2020,North Carolina,5.00K
2020,North Carolina,5.00K
2020,North Carolina,20.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,Texas,2.00K
2020,Texas,1.00K
2020,New York,100.00K
2020,New York,500.00K
2020,New York,100.00K
2020,New York,10.00K
2020,New York,10.00K
2020,Massachusetts,0.50K
2020,Massachusetts,3.50K
2020,Oklahoma,20.00K
2020,Oklahoma,20.00K
2020,Oklahoma,30.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Indiana,4.00K
2020,Indiana,2.00K
2020,Indiana,4.00K
2020,Mississippi,1.00K
2020,Mississippi,20.00K
2020,Massachusetts,0.30K
2020,Massachusetts,1.10K
2020,Massachusetts,0.70K
2020,Tennessee,1.00K
2020,Tennessee,1.00K
2020,Tennessee,10.00K
2020,Tennessee,5.00K
2020,Tennessee,2.00K
2020,Tennessee,5.00K
2020,New York,50.00K
2020,New York,50.00K
2020,New York,100.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Arkansas,2.80M
2020,Mississippi,120.00K
2020,Arkansas,1.00M
2020,Missouri,15.00K
2020,Missouri,250.00K
2020,Missouri,150.00K
2020,Missouri,50.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,3.00K
2020,Illinois,30.00K
2020,Illinois,150.00K
2020,Illinois,30.00K
2020,Illinois,40.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,50.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,150.00K
2020,Pennsylvania,20.00K
2020,Ohio,2.00K
2020,Wisconsin,20.00K
2020,Alabama,3.00K
2020,Alabama,3.00K
2020,Louisiana,125.00K
2020,Maryland,5.00K
2020,North Carolina,50.00K
2020,North Carolina,2.50K
2020,North Carolina,2.50K
2020,North Carolina,50.00K
2020,North Carolina,20.00K
2020,North Carolina,60.00K
2020,North Carolina,10.00K
2020,Arkansas,400.00K
2020,Texas,10.00K
2020,Texas,10.00K
2020,Texas,5.00K
2020,New Jersey,11.00K
2020,Iowa,10.00K
2020,Wisconsin,5.00K
2020,Wisconsin,5.00K
2020,Indiana,50.00K
2020,Indiana,5.00K
2020,Indiana,10.00K
2020,Indiana,15.00K
2020,Mississippi,1.00K
2020,Mississippi,5.00K
2020,Mississippi,40.00K
2020,Mississippi,3.00K
2020,Massachusetts,1.00K
2020,Massachusetts,1.70K
2020,Mississippi,2.00K
2020,Mississippi,2.00K
2020,New York,2.00K
2020,Michigan,5.00K
2020,New York,500.00K
2020,New Jersey,50.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Virginia,3.00K
2020,Mississippi,2.00K
2020,Mississippi,5.00K
2020,Mississippi,5.00K
2020,Mississippi,5.00K
2020,Missouri,175.00K
2020,Wisconsin,2.00K
2020,Pennsylvania,6.00K
2020,Pennsylvania,15.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,3.00K
2020,Illinois,45.00K
2020,Illinois,20.00K
2020,Illinois,10.00K
2020,Illinois,50.00K
2020,Mississippi,25.00K
2020,Mississippi,5.00K
2020,Texas,5.00K
2020,Texas,10.00K
2020,Pennsylvania,0.50K
2020,Pennsylvania,5.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,20.00K
2020,Ohio,10.00K
2020,Alabama,3.00K
2020,Massachusetts,0.30K
2020,Pennsylvania,10.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,20.00K
2020,North Carolina,2.50K
2020,North Carolina,10.00K
2020,North Carolina,50.00K
2020,North Carolina,100.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Texas,20.00K
2020,Texas,5.00K
2020,Texas,1.00K
2020,Texas,1.00M
2020,Wisconsin,15.00K
2020,Minnesota,125.00K
2020,Indiana,0.50K
2020,Indiana,2.00K
2020,Indiana,15.00K
2020,Indiana,1.00K
2020,Missouri,5.00K
2020,Massachusetts,2.50K
2020,Massachusetts,1.00K
2020,Massachusetts,1.50K
2020,Indiana,2.00K
2020,Indiana,50.00K
2020,Michigan,4.00K
2020,Michigan,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Mississippi,5.00K
2020,Virginia,1.00K
2020,Mississippi,8.00K
2020,Mississippi,500.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,6.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,4.00K
2020,Illinois,100.00K
2020,Illinois,35.00K
2020,Illinois,10.00K
2020,Illinois,5.00K
2020,Mississippi,500.00K
2020,Mississippi,1.00M
2020,Mississippi,2.40M
2020,Pennsylvania,2.00K
2020,Pennsylvania,50.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Ohio,1.00K
2020,Mississippi,10.00K
2020,Mississippi,1.00K
2020,Mississippi,10.00K
2020,Mississippi,7.00K
2020,Massachusetts,0.50K
2020,Massachusetts,2.00K
2020,Massachusetts,3.00K
2020,Massachusetts,7.00K
2020,Georgia,15.00K
2020,Georgia,15.00K
2020,North Carolina,50.00K
2020,North Carolina,20.00K
2020,North Carolina,20.00K
2020,North Carolina,10.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,North Carolina,1.00K
2020,Texas,2.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Massachusetts,1.80K
2020,Massachusetts,1.20K
2020,Massachusetts,0.60K
2020,Massachusetts,5.00K
2020,Indiana,100.00K
2020,Indiana,10.00K
2020,Indiana,20.00K
2020,Arkansas,200.00K
2020,Arkansas,10.00K
2020,North Carolina,10.00K
2020,Georgia,100.00K
2020,Georgia,25.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Mississippi,2.00K
2020,Mississippi,5.00K
2020,Mississippi,350.00K
2020,Mississippi,300.00K
2020,Mississippi,700.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,4.00K
2020,Illinois,15.00K
2020,Illinois,100.00K
2020,Illinois,40.00K
2020,Illinois,40.00K
2020,Mississippi,55.00K
2020,Mississippi,40.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,20.00K
2020,Ohio,5.00K
2020,Mississippi,10.00K
2020,Massachusetts,0.50K
2020,Massachusetts,3.50K
2020,Georgia,5.00K
2020,North Carolina,10.00K
2020,North Carolina,10.00K
2020,North Carolina,20.00K
2020,North Carolina,20.00K
2020,North Carolina,2.00K
2020,Washington,1.00K
2020,Washington,1.00K
2020,South Carolina,10.00K
2020,South Carolina,10.00K
2020,Georgia,20.00K
2020,Georgia,20.00K
2020,Texas,50.00K
2020,Arkansas,50.00K
2020,Minnesota,1.00K
2020,Minnesota,2.00K
2020,Massachusetts,0.30K
2020,Connecticut,1.80K
2020,Rhode Island,2.00K
2020,Connecticut,0.70K
2020,Mississippi,20.00K
2020,Indiana,5.00K
2020,Indiana,20.00K
2020,Indiana,5.00K
2020,Kentucky,3.00K
2020,Massachusetts,1.30K
2020,North Carolina,75.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,15.00K
2020,Mississippi,2.00K
2020,Mississippi,5.00K
2020,Mississippi,3.00K
2020,Mississippi,2.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,2.00K
2020,Illinois,150.00K
2020,Illinois,30.00K
2020,Illinois,30.00K
2020,Illinois,30.00K
2020,Mississippi,20.00K
2020,Vermont,5.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,30.00K
2020,Massachusetts,0.50K
2020,Massachusetts,0.50K
2020,Massachusetts,0.50K
2020,Massachusetts,2.40K
2020,Massachusetts,2.00K
2020,North Carolina,500.00K
2020,North Carolina,600.00K
2020,North Carolina,15.00K
2020,Washington,1.00K
2020,North Carolina,50.00K
2020,North Carolina,10.00K
2020,Georgia,100.00K
2020,Georgia,20.00K
2020,Mississippi,1.00K
2020,Mississippi,2.00K
2020,Indiana,3.00K
2020,Rhode Island,0.30K
2020,Rhode Island,1.20K
2020,Massachusetts,5.20K
2020,Massachusetts,0.50K
2020,Massachusetts,2.20K
2020,Indiana,50.00K
2020,Michigan,1.00K
2020,Massachusetts,0.20K
2020,Massachusetts,1.00K
2020,Massachusetts,0.50K
2020,Massachusetts,1.30K
2020,Georgia,1.00K
2020,Mississippi,3.00M
2020,Louisiana,10.00K
2020,Louisiana,5.00K
2020,Mississippi,10.00K
2020,Mississippi,3.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,4.00K
2020,Illinois,10.00K
2020,Illinois,75.00K
2020,Illinois,70.00K
2020,Illinois,40.00K
2020,Vermont,10.00K
2020,New York,5.00K
2020,Pennsylvania,3.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Massachusetts,1.20K
2020,Massachusetts,1.60K
2020,Massachusetts,5.00K
2020,Massachusetts,10.00K
2020,Massachusetts,1.80K
2020,Massachusetts,0.50K
2020,North Carolina,2.50K
2020,North Carolina,3.00M
2020,Idaho,50.00K
2020,North Carolina,200.00K
2020,North Carolina,50.00K
2020,Oklahoma,50.00K
2020,Oklahoma,75.00K
2020,Oklahoma,200.00K
2020,Oklahoma,2.00K
2020,Mississippi,1.00K
2020,Mississippi,10.00K
2020,Mississippi,5.00K
2020,West Virginia,10.50K
2020,Massachusetts,5.00K
2020,Massachusetts,0.50K
2020,Rhode Island,0.70K
2020,Massachusetts,6.00K
2020,Indiana,2.00K
2020,Massachusetts,0.30K
2020,Georgia,15.00K
2020,Georgia,5.00K
2020,Georgia,50.00K
2020,Oklahoma,100.00K
2020,Mississippi,5.00K
2020,Mississippi,5.00K
2020,Mississippi,2.00K
2020,Arkansas,800.00K
2020,Mississippi,70.00K
2020,Mississippi,25.00K
2020,Mississippi,400.00K
2020,Mississippi,2.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,4.00K
2020,Pennsylvania,4.00K
2020,Illinois,10.00K
2020,Illinois,45.00K
2020,Illinois,20.00K
2020,Illinois,50.00K
2020,New York,5.00K
2020,Vermont,20.00K
2020,Vermont,2.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,20.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,5.00K
2020,Ohio,5.00K
2020,Massachusetts,5.00K
2020,Massachusetts,25.00K
2020,Massachusetts,3.00K
2020,Massachusetts,2.00K
2020,Massachusetts,1.00K
2020,Massachusetts,7.00K
2020,North Carolina,2.50K
2020,North Carolina,2.50K
2020,North Carolina,5.00K
2020,Louisiana,1.00M
2020,Louisiana,150.00K
2020,Louisiana,25.00K
2020,Arkansas,50.00K
2020,Oklahoma,5.00K
2020,Oklahoma,20.00K
2020,Oklahoma,100.00K
2020,Oklahoma,1000.00K
2020,Oklahoma,20.00K
2020,West Virginia,10.50K
2020,Kentucky,250.00K
2020,Kentucky,15.00K
2020,Montana,1000.00K
2020,Indiana,15.00K
2020,Indiana,30.00K
2020,Indiana,10.00K
2020,Mississippi,50.00K
2020,North Carolina,1.00M
2020,North Carolina,300.00K
2020,Oklahoma,300.00K
2020,Mississippi,3.00K
2020,Mississippi,2.00K
2020,Mississippi,75.00K
2020,Mississippi,2.00K
2020,Mississippi,700.00K
2020,Mississippi,5.00K
2020,Mississippi,5.00K
2020,Mississippi,5.00K
2020,Mississippi,7.00K
2020,Mississippi,5.00K
2020,Mississippi,1.00K
2020,Mississippi,1.00K
2020,Louisiana,3.00K
2020,Louisiana,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Illinois,30.00K
2020,Illinois,100.00K
2020,Illinois,50.00K
2020,Illinois,60.00K
2020,Vermont,10.00K
2020,Vermont,25.00K
2020,Vermont,5.00K
2020,Pennsylvania,2.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,5.00K
2020,Ohio,5.00K
2020,Maryland,2.00K
2020,Maryland,5.00K
2020,Massachusetts,5.00K
2020,Massachusetts,0.50K
2020,Massachusetts,0.80K
2020,North Carolina,10.00K
2020,North Carolina,5.00K
2020,North Carolina,5.00K
2020,Louisiana,100.00K
2020,Wisconsin,10.00K
2020,Wisconsin,2.00K
2020,Virginia,3.00K
2020,Arkansas,10.00K
2020,Arkansas,50.00K
2020,Ohio,115.00K
2020,Ohio,0.20K
2020,Indiana,5.00K
2020,Indiana,25.00K
2020,Indiana,0.50K
2020,Indiana,1.00K
2020,Mississippi,3.00K
2020,Mississippi,5.00K
2020,Mississippi,2.00K
2020,Virginia,1.00K
2020,Virginia,2.50K
2020,Indiana,250.00K
2020,Indiana,5.00K
2020,Indiana,10.00K
2020,Arkansas,600.00K
2020,North Carolina,100.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,Louisiana,5.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,West Virginia,10.00K
2020,Pennsylvania,5.00K
2020,Pennsylvania,5.00K
2020,West Virginia,5.00K
2020,West Virginia,10.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Illinois,15.00K
2020,Illinois,20.00K
2020,Illinois,20.00K
2020,Vermont,10.00K
2020,Vermont,5.00K
2020,Vermont,10.00K
2020,Pennsylvania,30.00K
2020,Pennsylvania,1.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Ohio,2.00K
2020,Ohio,5.00K
2020,Maryland,2.00K
2020,Florida,1.50K
2020,Florida,3.00K
2020,Massachusetts,5.00K
2020,Massachusetts,2.00K
2020,Massachusetts,0.50K
2020,Massachusetts,5.00K
2020,North Carolina,2.50K
2020,North Carolina,10.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,Texas,25.00K
2020,Louisiana,200.00K
2020,Louisiana,750.00K
2020,Louisiana,25.00K
2020,Wisconsin,2.00K
2020,Arkansas,1.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Massachusetts,8.00K
2020,Kentucky,150.00K
2020,Indiana,150.00K
2020,Indiana,25.00K
2020,Mississippi,20.00K
2020,Michigan,500.00K
2020,Michigan,250.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,Pennsylvania,100.00K
2020,Pennsylvania,50.00K
2020,Pennsylvania,75.00K
2020,New York,500.00K
2020,Michigan,25.00K
2020,South Carolina,10.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,20.00K
